id,app_id,developer,publisher,engine,genres,themes,game_modes,igdb_id,collected_at
432,200010,Airtight Games,Square Enix,Unreal Engine 3,"['Platform', 'Puzzle', 'Strategy', 'Adventure']","['Action', 'Science fiction', 'Comedy']",['Single player'],2448,2026-05-24 12:42:28.390124
433,200020,Spectral Games,Immanitas Entertainment,,['Shooter'],"['Action', 'Warfare']","['Single player', 'Multiplayer']",10365,2026-05-24 12:42:29.185587
434,200170,Team17,Team17,,"['Strategy', 'Turn-based strategy (TBS)']","['Comedy', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative']",9334,2026-05-24 12:42:29.989415
435,200260,Rocksteady Studios,DC Entertainment,Unreal Engine 3,"[""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Stealth', 'Open world']",['Single player'],21704,2026-05-24 12:42:31.686764
436,200390,Unigine Holding,Unigine Holding,Unigine,"['Real Time Strategy (RTS)', 'Strategy', 'Indie']",['Science fiction'],"['Single player', 'Multiplayer']",1054,2026-05-24 12:42:32.484279
437,200510,Firaxis Games,Feral Interactive,Unreal Engine 3,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']","['Action', 'Science fiction', 'Warfare']","['Single player', 'Multiplayer']",1318,2026-05-24 12:42:33.296081
438,200710,Runic Games,Beijing Perfect World,OGRE,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']","['Action', 'Fantasy']","['Single player', 'Multiplayer', 'Co-operative']",1337,2026-05-24 12:42:34.287530
439,200900,ufo_z,ufo_z,,"['Platform', 'Adventure']","['Action', 'Fantasy']",['Single player'],339021,2026-05-24 12:42:35.117584
440,200940,Christian Whitehead,Sega,Retro Engine,"['Platform', 'Adventure']","['Action', 'Fantasy', 'Science fiction']",['Single player'],86807,2026-05-24 12:42:35.930601
441,201210,Sony Online Entertainment,Sony Online Entertainment,Unity,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Card & Board Game']",['Fantasy'],"['Single player', 'Multiplayer', 'Massively Multiplayer Online (MMO)']",9595,2026-05-24 12:42:36.727081
442,201230,Sony Online Entertainment,Sony Online Entertainment,,['Role-playing (RPG)'],['Fantasy'],['Massively Multiplayer Online (MMO)'],21510,2026-05-24 12:42:37.540872
443,201480,Vlambeer,Devolver Digital,Game Maker Studio,"['Shooter', 'Puzzle', 'Role-playing (RPG)', 'Indie']","['Action', 'Science fiction', 'Comedy']",['Single player'],10819,2026-05-24 12:42:38.332706
444,201570,Boss Baddie,Ripstone,Multimedia Fusion,"['Shooter', 'Indie', 'Arcade']","['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",10755,2026-05-24 12:42:39.136207
445,201790,Robot Entertainment,Robot Entertainment,Vision,"['Shooter', 'Platform', 'Strategy', 'Adventure', 'Indie']","['Action', 'Fantasy']","['Single player', 'Multiplayer', 'Co-operative']",8372,2026-05-24 12:42:39.937711
446,201810,MachineGames,Bethesda Softworks,id Tech 5,"['Shooter', 'Adventure']","['Action', 'Fantasy', 'Science fiction', 'Historical', 'Stealth', 'Warfare']",['Single player'],2031,2026-05-24 12:42:40.860772
447,202170,Square Enix London Studios,Square Enix,Havok Physics,"['Shooter', ""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Sandbox', 'Open world']",['Single player'],1267,2026-05-24 12:42:42.676498
448,202750,Remedy Entertainment,Nordic Games Publishing,The Alan Wake Engine,"['Shooter', 'Adventure']","['Action', 'Science fiction', 'Horror', 'Survival', 'Drama']",['Single player'],2602,2026-05-24 12:42:44.367739
449,203140,IO Interactive,Feral Interactive,Glacier 2,"['Shooter', 'Tactical', 'Adventure']","['Action', 'Stealth']",['Single player'],530,2026-05-24 12:42:46.112079
450,203160,Eidos Montréal,Feral Interactive,,"['Shooter', 'Platform', 'Puzzle', 'Adventure']","['Action', 'Survival']","['Single player', 'Multiplayer']",53818,2026-05-24 12:42:46.929540
451,203290,U.S. Army,U.S. Army,Unreal Engine 3,"['Shooter', 'Tactical']","['Action', 'Warfare']","['Single player', 'Multiplayer']",7843,2026-05-24 12:42:47.734628
452,203350,Katauri Interactive,,TheEngine,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']","['Fantasy', 'Historical']",['Single player'],5049,2026-05-24 12:42:48.536126
453,203630,1C:Ino-Co Plus,Paradox Interactive,,"['Strategy', 'Turn-based strategy (TBS)']","['Fantasy', '4X (explore, expand, exploit, and exterminate)']","['Single player', 'Multiplayer']",2072,2026-05-24 12:42:49.327548
454,203750,Ryu Ga Gotoku Studios,Sega,,"['Shooter', 'Puzzle']","['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",6913,2026-05-24 12:42:50.115615
455,203770,Paradox Development Studio,Paradox Interactive,Clausewitz Engine,"['Role-playing (RPG)', 'Simulator', 'Strategy']","['Fantasy', 'Historical']","['Single player', 'Multiplayer']",2918,2026-05-24 12:42:50.915660
456,203830,Daedalic Entertainment,Daedalic Entertainment,Visionaire,"['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",['Fantasy'],['Single player'],7146,2026-05-24 12:42:51.705532
457,204060,Capybara Games,Capybara Games,,"['Point-and-click', 'Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Mystery']",['Single player'],2991,2026-05-24 12:42:52.503456
458,204100,Rockstar Toronto,Take-Two Interactive,RAGE,['Shooter'],"['Action', 'Thriller', 'Sandbox']","['Single player', 'Multiplayer']",960,2026-05-24 12:42:53.297046
459,204180,Eden Industries,Eden Industries,,"['Puzzle', 'Strategy', 'Adventure', 'Indie']","['Action', 'Science fiction']",['Single player'],15273,2026-05-24 12:42:54.880225
460,204240,,,,[],[],[],97140,2026-05-24 12:42:55.678930
461,204300,Ronimo Games,Ronimo Games,Custom built engine,"['Platform', 'Strategy', 'Indie', 'MOBA']","['Action', 'Science fiction', 'Stealth', 'Comedy', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative']",1281,2026-05-24 12:42:56.464440
462,204340,Croteam,2K Games,Serious Engine,"['Shooter', 'Indie']","['Action', 'Science fiction', 'Comedy', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",787,2026-05-24 12:42:57.293155
463,204450,Techland,Techland,Chrome Engine,"['Shooter', 'Adventure', 'Arcade']","['Action', 'Fantasy', 'Historical', 'Comedy']",['Single player'],1976,2026-05-24 12:42:58.875339
464,204530,,,,['Strategy'],['Science fiction'],[],81504,2026-05-24 12:42:59.680478
465,204630,Vblank Entertainment,Vblank Entertainment,,"['Shooter', 'Racing', 'Adventure', 'Indie', 'Arcade']",['Action'],['Single player'],15276,2026-05-24 12:43:00.578441
466,204860,1C-SoftClub,,,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Tactical']","['Action', 'Historical', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative']",10546,2026-05-24 12:43:01.479533
467,205020,State of Play Games,State of Play Games,Adobe AIR,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",[],['Single player'],8762,2026-05-24 12:43:03.066972
468,205190,Ubisoft Osaka,Ubisoft Entertainment,,['Music'],['Educational'],['Single player'],152197,2026-05-24 12:43:04.685152
469,205230,Arkedo Studio,Sega,,"['Platform', 'Puzzle', 'Strategy', 'Quiz/Trivia', 'Adventure', 'Arcade']","['Action', 'Comedy']",['Single player'],5618,2026-05-24 12:43:05.495285
501,209540,,Born Ready Games,,"['Shooter', 'Indie', 'Arcade']","['Action', 'Science fiction']",['Single player'],9465,2026-05-24 12:43:35.179182
470,205610,Gaming Minds Studios,Kalypso Media,,"['Simulator', 'Strategy']","['Action', 'Business']","['Single player', 'Multiplayer']",7134,2026-05-24 12:43:06.356131
471,205650,Frogwares,Focus Entertainment,,"['Point-and-click', 'Puzzle', 'Adventure']",['Drama'],['Single player'],6164,2026-05-24 12:43:07.158739
472,205710,Sony Online Entertainment,Sony Online Entertainment,,['Role-playing (RPG)'],['Fantasy'],['Massively Multiplayer Online (MMO)'],21510,2026-05-24 12:43:08.063939
473,205910,Black Pants Game Studio,Black Pants Game Studio,,"['Platform', 'Puzzle', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Comedy', 'Sandbox']",['Single player'],3079,2026-05-24 12:43:08.868837
474,205950,BlitWorks,Sega,,"['Platform', 'Sport', 'Arcade']",['Action'],[],21004,2026-05-24 12:43:09.660771
475,206190,,,,"['Adventure', 'Indie']",['Action'],['Multiplayer'],391036,2026-05-24 12:43:10.453762
476,206420,Volition,Deep Silver,CTG (Core Technology Group),"['Shooter', 'Adventure']","['Action', 'Science fiction', 'Comedy', 'Sandbox', 'Open world']","['Single player', 'Co-operative']",7707,2026-05-24 12:43:11.275816
477,206440,Bandai,Bandai,,"['Quiz/Trivia', 'Adventure']",['Fantasy'],['Single player'],230284,2026-05-24 12:43:12.187738
478,206500,Carbon Games,Carbon Games,,"['Real Time Strategy (RTS)', 'Strategy', 'Tactical', 'Indie', 'MOBA']","['Action', 'Fantasy', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",1365,2026-05-24 12:43:13.781650
479,206610,Reality Pump,TopWare Interactive,,"['Puzzle', 'Indie']",['Science fiction'],['Single player'],9934,2026-05-24 12:43:14.578113
480,207140,DoubleDutch Games,tinyBuild,FNA,"['Platform', 'Racing', 'Indie', 'Arcade']","['Action', 'Party']","['Single player', 'Multiplayer', 'Co-operative']",9527,2026-05-24 12:43:16.274204
481,207170,Almost Human Ltd.,Almost Human Ltd.,In-house engine,"['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Survival']",['Single player'],6328,2026-05-24 12:43:17.173314
482,207230,Codebrush Games,Codebrush Games,,"['Fighting', 'Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy', 'Indie']","['Action', 'Fantasy']","['Multiplayer', 'Co-operative']",11664,2026-05-24 12:43:17.971413
483,207350,Nihon Falcom,DotEmu,,"['Platform', 'Role-playing (RPG)', 'Adventure']","['Action', 'Fantasy']",['Single player'],10949,2026-05-24 12:43:18.778397
484,207420,Tribute Games,Tribute Games,,"['Puzzle', 'Adventure', 'Indie', 'Arcade']","['Action', 'Fantasy', 'Educational']",['Single player'],1364,2026-05-24 12:43:19.578238
485,207610,Telltale Games,Telltale Games,Telltale Tool,"['Point-and-click', 'Adventure']","['Action', 'Horror', 'Survival', 'Drama']",['Single player'],1871,2026-05-24 12:43:21.272927
486,207650,Misfits Attic,Misfits Attic,,"['Puzzle', 'Strategy', 'Indie', 'Arcade']","['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",3040,2026-05-24 12:43:22.068186
487,207690,Amanita Design,Amanita Design,Adobe Flash Player,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']","['Fantasy', 'Comedy', 'Kids', 'Party']",['Single player'],6611,2026-05-24 12:43:22.864593
488,207930,SouthEnd Interactive,Deep Silver,,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Arcade']","['Action', 'Fantasy']","['Single player', 'Multiplayer']",15290,2026-05-24 12:43:23.767929
489,208090,Edge of Reality,Edge of Reality,,"['Shooter', 'Indie', 'Arcade']","['Action', 'Science fiction', 'Comedy']","['Multiplayer', 'Co-operative']",3224,2026-05-24 12:43:24.561559
490,208140,Amplitude Studios,Sega,Unity,"['Strategy', 'Turn-based strategy (TBS)']",['Science fiction'],"['Single player', 'Multiplayer']",231650,2026-05-24 12:43:25.364117
491,208200,,,,['Shooter'],"['Action', 'Horror']",['Single player'],330775,2026-05-24 12:43:26.166602
492,208500,Codemasters Birmingham,Feral Interactive,Ego Engine,"['Racing', 'Simulator', 'Sport', 'Strategy']",['Non-fiction'],"['Single player', 'Multiplayer', 'Co-operative']",1373,2026-05-24 12:43:27.789590
493,208580,Obsidian Entertainment,Aspyr Media,Odyssey,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']","['Action', 'Science fiction', 'Open world']",['Single player'],118,2026-05-24 12:43:28.585153
494,208650,Rocksteady Studios,Warner Bros. Interactive Entertainment,Unreal Engine 3,"[""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Thriller', 'Stealth', 'Drama']",['Single player'],26041,2026-05-24 12:43:29.506642
495,208670,Gaijin Entertainment,Konami,,"['Shooter', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Fantasy']","['Single player', 'Multiplayer', 'Co-operative']",6918,2026-05-24 12:43:30.308735
496,208730,Cyanide Studio,Atlus,Unreal Engine 3,"['Role-playing (RPG)', 'Adventure']","['Action', 'Fantasy', 'Warfare']",['Single player'],5489,2026-05-24 12:43:31.189484
497,208750,Alientrap Games Inc,Alientrap Games Inc,,"['Platform', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']","['Action', 'Fantasy', 'Historical']","['Single player', 'Multiplayer']",9016,2026-05-24 12:43:31.996720
498,209000,NetherRealm Studios,Warner Bros. Interactive Entertainment,Unreal Engine 3,['Fighting'],['Action'],['Single player'],83899,2026-05-24 12:43:32.790309
499,209080,Muse Games,Muse Games,Unity 5,"['Shooter', 'Simulator', 'Tactical', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Historical']","['Multiplayer', 'Co-operative']",3076,2026-05-24 12:43:33.595393
500,209190,Curve Studios,Curve Digital,GameMaker: Studio,"['Platform', 'Puzzle', 'Indie']","['Action', 'Science fiction', 'Stealth', 'Comedy']",['Single player'],10922,2026-05-24 12:43:34.389824
502,209670,Data Realms,Data Realms,,"['Shooter', 'Strategy', 'Adventure', 'Indie']","['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",10428,2026-05-24 12:43:36.773715
503,209730,WizarBox,Focus Entertainment,,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Fantasy']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",10753,2026-05-24 12:43:37.580004
504,209830,Jasper Byrne,Curve Digital,,"['Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']","['Action', 'Horror']",['Single player'],21683,2026-05-24 12:43:38.367295
505,209870,Builder Box Games,Perfect World Entertainment,Unreal Engine 3,['Shooter'],"['Action', 'Science fiction', 'Warfare']",['Multiplayer'],2118,2026-05-24 12:43:39.166038
506,210770,Jake Stevenson,Jake Stevenson,Unity,"['Shooter', 'Indie', 'Arcade']","['Action', 'Survival']",['Single player'],273904,2026-05-24 12:43:39.962541
507,210970,"Thekla, Inc","Thekla, Inc",Custom Engine,"['Puzzle', 'Adventure', 'Indie']","['Science fiction', 'Open world', 'Mystery']",['Single player'],5601,2026-05-24 12:43:40.862018
508,211160,The Creative Assembly,Sega,,"[""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Historical', 'Stealth']",['Single player'],7234,2026-05-24 12:43:41.660575
509,211400,Tequila Works,Microsoft Studios,Unreal Engine 3,"['Platform', 'Puzzle', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Horror', 'Survival', 'Historical']",['Single player'],2354,2026-05-24 12:43:42.520750
510,211440,Smudged Cat Games,Valcon Games,Microsoft XNA,"['Platform', 'Puzzle', 'Indie']","['Horror', 'Comedy', 'Mystery']","['Single player', 'Multiplayer', 'Co-operative']",11084,2026-05-24 12:43:44.104632
511,211500,Sector3 Studios,,,"['Racing', 'Simulator', 'Sport']",[],"['Single player', 'Multiplayer']",90561,2026-05-24 12:43:44.897909
512,211600,Looking Glass Studios,Square Enix,Dark Engine,"['Simulator', 'Adventure']","['Action', 'Fantasy', 'Horror', 'Stealth']",['Single player'],9227,2026-05-24 12:43:45.722011
513,211740,Looking Glass Studios,Eidos Montréal,Dark Engine,"['Shooter', 'Simulator', 'Adventure']","['Action', 'Fantasy', 'Stealth']",['Single player'],1,2026-05-24 12:43:46.619119
514,211780,Pivotal Games,Mastertronic,,"['Shooter', 'Strategy', 'Tactical']","['Action', 'Historical', 'Non-fiction']","['Single player', 'Split screen']",3864,2026-05-24 12:43:47.410671
515,211820,Chucklefish Games,Chucklefish Games,,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Science fiction', 'Survival', 'Sandbox']","['Single player', 'Multiplayer', 'Co-operative']",3019,2026-05-24 12:43:48.320176
516,212070,Star Gem Inc,Gaijin Entertainment,,"['Shooter', 'Simulator']","['Action', 'Science fiction']","['Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",3210,2026-05-24 12:43:50.010151
517,212160,Nexon Co. Ltd.,Nexon Co. Ltd.,,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Fantasy', 'Historical']",['Massively Multiplayer Online (MMO)'],23525,2026-05-24 12:43:50.916655
518,212200,Nexon Korea,Nexon America,,"['Role-playing (RPG)', 'Simulator', 'Adventure']","['Action', 'Fantasy', 'Open world', 'Party']","['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",21492,2026-05-24 12:43:51.712403
519,212390,Cloud 9 Studio,Webzen,,['Role-playing (RPG)'],"['Action', 'Fantasy']","['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",15305,2026-05-24 12:43:52.506132
520,212500,Turbine,Daybreak Game Company,Turbine G3,"['Role-playing (RPG)', 'Adventure']","['Action', 'Fantasy']","['Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",3092,2026-05-24 12:43:54.118037
